"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
34,"admin.","married","high.school","no","yes","no","cellular","jul","mon",295,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
25,"services","married","high.school","no","yes","no","cellular","jul","fri",164,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
28,"admin.","married","high.school","no","no","no","telephone","jul","tue",249,1,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
60,"blue-collar","married","professional.course","no","yes","no","cellular","apr","wed",545,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
57,"housemaid","married","basic.4y","no","yes","no","telephone","apr","wed",595,3,999,1,"failure",-1.8,93.749,-34.6,0.642,5008.7,"yes"
40,"admin.","married","basic.9y","no","yes","no","cellular","jul","thu",106,4,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
49,"housemaid","married","basic.4y","","yes","no","cellular","aug","wed",501,1,999,0,"nonexistent",1.4,93.444,-36.1,4.967,5228.1,"yes"
44,"blue-collar","married","illiterate","no","no","no","cellular","aug","fri",460,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
44,"technician","married","professional.course","no","no","no","cellular","aug","wed",85,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
29,"admin.","single","university.degree","no","yes","yes","cellular","aug","fri",33,4,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
33,"services","divorced","university.degree","no","yes","no","cellular","apr","thu",230,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.435,5099.1,"no"
31,"admin.","single","university.degree","no","no","no","telephone","may","tue",189,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"blue-collar","divorced","basic.6y","no","yes","yes","cellular","apr","mon",37,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
26,"admin.","single","university.degree","no","yes","no","cellular","may","mon",365,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
86,"retired","married","basic.4y","","yes","no","cellular","mar","tue",186,2,999,2,"failure",-1.8,93.369,-34.8,0.635,5008.7,"no"
49,"blue-collar","married","basic.9y","","yes","no","cellular","may","tue",23,6,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
37,"blue-collar","divorced","basic.9y","","no","no","telephone","may","mon",405,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
27,"housemaid","married","basic.9y","","yes","no","telephone","jun","tue",614,4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
33,"technician","married","high.school","no","no","no","telephone","jul","tue",176,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
39,"services","divorced","high.school","no","yes","no","telephone","may","tue",90,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
35,"blue-collar","married","high.school","","yes","no","cellular","apr","mon",19,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
40,"blue-collar","single","basic.9y","no","no","no","cellular","may","wed",21,6,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
35,"admin.","single","university.degree","no","yes","yes","cellular","aug","mon",201,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
51,"blue-collar","married","basic.9y","","yes","no","cellular","apr","fri",81,1,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
31,"entrepreneur","single","basic.9y","no","no","no","telephone","may","tue",185,6,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
84,"retired","divorced","","","no","no","cellular","sep","tue",333,1,3,2,"success",-1.1,94.199,-37.5,0.877,4963.6,"yes"
31,"technician","married","high.school","no","yes","no","telephone","may","wed",69,4,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
42,"admin.","married","university.degree","no","no","no","cellular","jul","thu",1142,5,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"yes"
30,"admin.","married","high.school","no","yes","no","cellular","may","mon",169,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
57,"services","married","","no","no","no","cellular","nov","fri",58,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
24,"admin.","married","professional.course","no","yes","no","cellular","apr","mon",102,6,999,1,"failure",-1.8,93.075,-47.1,1.405,5099.1,"no"
34,"technician","single","university.degree","no","yes","no","cellular","jul","thu",192,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
30,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",79,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
31,"services","single","high.school","no","yes","no","cellular","may","mon",151,2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
53,"self-employed","married","university.degree","no","no","no","telephone","may","fri",404,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
37,"blue-collar","single","high.school","no","yes","no","cellular","nov","mon",128,1,999,0,"nonexistent",-3.4,92.649,-30.1,0.722,5017.5,"no"
45,"admin.","divorced","university.degree","no","no","yes","cellular","jun","wed",79,1,3,2,"success",-1.7,94.055,-39.8,0.739,4991.6,"no"
52,"admin.","divorced","university.degree","no","yes","no","telephone","may","wed",938,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"yes"
47,"retired","married","basic.4y","no","","","telephone","nov","mon",70,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
37,"services","married","basic.9y","","yes","no","telephone","may","wed",211,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
50,"retired","married","basic.4y","","yes","no","telephone","may","thu",855,4,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
34,"admin.","single","high.school","no","yes","no","cellular","jul","wed",85,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
32,"technician","single","professional.course","no","no","no","telephone","jul","fri",566,3,999,0,"nonexistent",1.4,93.918,-42.7,4.959,5228.1,"no"
30,"technician","single","high.school","no","yes","no","cellular","aug","fri",90,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
41,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","fri",13,3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
38,"blue-collar","married","basic.6y","no","yes","no","cellular","jul","tue",102,5,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
32,"blue-collar","single","basic.9y","no","yes","no","cellular","may","tue",286,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
33,"admin.","single","university.degree","no","yes","no","cellular","apr","thu",280,1,7,2,"success",-1.8,93.749,-34.6,0.635,5008.7,"yes"
56,"unemployed","divorced","university.degree","","yes","no","telephone","may","fri",98,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
44,"technician","divorced","","no","no","yes","telephone","may","thu",233,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
35,"self-employed","divorced","basic.9y","no","no","no","cellular","jul","mon",53,6,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
40,"services","married","basic.9y","no","no","no","cellular","nov","wed",76,6,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
32,"technician","single","university.degree","no","yes","no","cellular","apr","thu",293,2,999,1,"failure",-1.8,93.075,-47.1,1.483,5099.1,"no"
34,"blue-collar","married","basic.6y","","yes","yes","telephone","may","fri",47,5,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
39,"technician","divorced","professional.course","","yes","no","cellular","aug","tue",41,7,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
39,"admin.","single","university.degree","no","yes","no","telephone","mar","mon",229,1,999,1,"failure",-1.8,93.369,-34.8,0.655,5008.7,"yes"
56,"admin.","married","university.degree","no","no","no","cellular","jul","fri",139,5,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
41,"blue-collar","married","basic.4y","no","yes","no","telephone","may","mon",83,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"blue-collar","married","basic.4y","","yes","no","cellular","apr","mon",847,5,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
48,"self-employed","married","basic.9y","","no","no","telephone","jun","fri",246,4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
31,"blue-collar","married","basic.9y","","yes","no","telephone","may","mon",194,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"blue-collar","married","basic.9y","no","no","no","telephone","may","tue",59,4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
53,"retired","divorced","basic.4y","no","no","no","telephone","may","mon",460,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
49,"admin.","married","high.school","no","yes","no","cellular","nov","fri",164,1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
27,"services","single","high.school","no","yes","no","cellular","apr","tue",204,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
58,"management","married","university.degree","no","no","no","cellular","aug","mon",164,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
42,"retired","single","basic.4y","","yes","yes","cellular","may","fri",116,3,999,0,"nonexistent",-1.8,93.876,-40,0.682,5008.7,"no"
35,"services","single","high.school","no","no","no","telephone","jun","mon",41,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
29,"admin.","single","university.degree","no","yes","no","cellular","jun","mon",97,4,999,0,"nonexistent",-2.9,92.963,-40.8,1.281,5076.2,"no"
29,"technician","married","university.degree","no","yes","no","cellular","jul","wed",896,2,999,0,"nonexistent",-2.9,92.469,-33.6,1.029,5076.2,"yes"
23,"admin.","single","university.degree","no","","","cellular","mar","thu",308,2,999,1,"failure",-1.8,92.843,-50,1.757,5099.1,"yes"
58,"management","married","university.degree","","yes","no","cellular","nov","tue",233,2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
55,"retired","married","basic.6y","","no","no","telephone","may","tue",129,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
39,"technician","married","professional.course","no","no","yes","telephone","may","fri",110,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"admin.","married","university.degree","no","no","no","telephone","may","fri",389,4,999,1,"failure",-1.8,93.876,-40,0.684,5008.7,"no"
38,"technician","divorced","high.school","no","yes","no","cellular","aug","mon",384,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
33,"management","married","university.degree","no","no","yes","telephone","may","thu",206,1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
26,"services","single","high.school","","yes","no","cellular","jul","fri",34,3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
26,"blue-collar","single","basic.9y","","yes","no","cellular","may","thu",88,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
29,"services","married","high.school","no","yes","no","telephone","jun","thu",109,2,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
39,"blue-collar","married","high.school","no","no","yes","cellular","may","fri",248,1,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
30,"admin.","single","university.degree","no","no","no","cellular","apr","thu",368,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,"yes"
29,"admin.","married","high.school","no","yes","no","cellular","may","fri",1871,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
43,"admin.","married","university.degree","","yes","no","telephone","may","thu",226,2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
29,"blue-collar","single","basic.6y","no","no","no","telephone","nov","fri",69,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
31,"unemployed","divorced","basic.4y","no","yes","no","telephone","jun","tue",801,1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"yes"
32,"admin.","single","university.degree","","no","no","cellular","aug","tue",240,5,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
49,"blue-collar","married","basic.4y","","yes","no","cellular","jul","wed",495,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
52,"self-employed","single","basic.4y","","yes","no","telephone","may","thu",61,1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
26,"entrepreneur","married","basic.4y","","no","no","cellular","jul","tue",510,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
38,"student","single","","no","yes","yes","cellular","aug","tue",158,2,999,0,"nonexistent",-2.9,92.201,-31.4,0.838,5076.2,"no"
56,"","married","","","yes","no","telephone","may","fri",174,15,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
36,"blue-collar","married","basic.4y","","yes","no","cellular","may","tue",192,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"no"
28,"services","single","high.school","no","no","no","cellular","may","wed",649,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"yes"
55,"management","married","university.degree","no","yes","no","cellular","aug","tue",101,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
34,"technician","married","professional.course","no","yes","no","cellular","nov","wed",107,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
47,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",149,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
38,"blue-collar","single","basic.9y","no","yes","no","telephone","may","wed",65,5,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
29,"admin.","married","university.degree","no","no","no","telephone","jun","fri",39,4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
23,"student","single","","no","no","no","cellular","jul","tue",267,1,999,2,"failure",-1.7,94.215,-40.3,0.893,4991.6,"yes"
64,"retired","married","university.degree","no","no","no","cellular","mar","tue",700,2,5,1,"success",-1.8,93.369,-34.8,0.652,5008.7,"yes"
30,"management","married","university.degree","no","yes","no","telephone","jul","wed",90,2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
28,"technician","divorced","professional.course","no","yes","no","cellular","may","tue",406,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,"no"
41,"admin.","single","high.school","no","no","no","cellular","may","mon",207,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
41,"admin.","married","high.school","no","yes","no","cellular","nov","tue",62,4,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
49,"blue-collar","divorced","basic.6y","no","no","no","cellular","nov","wed",55,1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
53,"admin.","single","university.degree","no","no","no","cellular","apr","mon",59,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
44,"blue-collar","married","basic.9y","no","no","no","cellular","may","thu",315,2,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
45,"admin.","single","university.degree","no","","","cellular","nov","tue",133,3,999,1,"failure",-3.4,92.649,-30.1,0.715,5017.5,"no"
33,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",384,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
36,"admin.","married","university.degree","","yes","yes","cellular","jun","tue",308,1,3,1,"success",-2.9,92.963,-40.8,1.262,5076.2,"no"
32,"technician","married","professional.course","no","no","no","telephone","may","wed",147,1,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
38,"management","divorced","university.degree","no","no","no","cellular","nov","mon",136,2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,"no"
36,"technician","married","professional.course","no","","","telephone","may","tue",155,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"self-employed","married","high.school","no","yes","yes","cellular","aug","thu",904,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"yes"
36,"technician","single","","no","no","no","cellular","jul","tue",290,1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
54,"retired","married","high.school","no","no","no","cellular","nov","tue",172,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
32,"admin.","single","university.degree","no","no","no","cellular","jul","mon",97,1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
46,"technician","married","professional.course","no","yes","no","cellular","nov","tue",163,2,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
46,"technician","married","university.degree","no","no","no","cellular","may","fri",566,7,999,0,"nonexistent",-1.8,92.893,-46.2,1.259,5099.1,"no"
41,"management","divorced","university.degree","no","no","no","cellular","nov","fri",157,4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
29,"services","divorced","high.school","no","no","yes","telephone","may","mon",251,11,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
32,"technician","single","professional.course","no","no","no","cellular","aug","fri",87,1,999,0,"nonexistent",-2.9,92.201,-31.4,0.881,5076.2,"yes"
32,"services","married","high.school","no","no","no","cellular","apr","fri",65,1,999,1,"failure",-1.8,93.075,-47.1,1.479,5099.1,"no"
31,"admin.","married","university.degree","no","yes","no","cellular","oct","tue",213,1,999,0,"nonexistent",-3.4,92.431,-26.9,0.737,5017.5,"yes"
43,"management","married","university.degree","","yes","no","cellular","aug","tue",268,2,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
36,"unemployed","married","university.degree","","","","cellular","mar","fri",95,2,999,1,"failure",-1.8,92.843,-50,1.531,5099.1,"yes"
82,"retired","single","basic.4y","no","yes","no","cellular","oct","thu",185,2,999,0,"nonexistent",-3.4,92.431,-26.9,0.722,5017.5,"no"
41,"technician","married","university.degree","no","no","no","telephone","may","fri",206,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
